000096,广聚能源,基础化学,0,0,2018-10-17,"2018-10-17 19:22:21",10.54,8.05,0.55,35.77,86.45,290.96,608.47,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000099,中信海直,机场航运,0,0,2018-10-17,"2018-10-17 19:22:18",6.26,5.12,0.38,21.16,51.58,174.38,361.14,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000100,TCL集团,视听器材,1,0,2018-10-17,"2018-10-17 19:22:10",2.79,2.35,0.14,9.72,23.22,78.61,164.9,844,2018-10-17,14:59:51,1.26,75,11878.969518,0.78,2.42,2.45,2.6,2.68,2.72,2.8,4844,252,15.48,23.41,0,0,5.56,0,45.24,10.32,"2018-10-17 15:00:07"
000150,宜华健康,医疗器械服务,0,0,2018-10-17,"2018-10-17 19:22:20",16.25,14.75,0.15,62.73,142.91,463.48,1008.55,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000151,中成股份,贸易,1,0,2018-10-17,"2018-10-17 19:22:11",11.6,9.21,0.77,38.85,94.14,327.57,693.05,844,2018-10-17,14:59:51,0,55.38,3883.664514,0.66,9.57,9.82,10.53,11.08,11.34,11.75,3844,844,0,1.66,0,0,0.12,0,70.5,27.73,"2018-10-17 15:00:01"
000153,丰原药业,化学制药,0,0,2018-10-17,"2018-10-17 19:22:20",6.24,4.99,0.41,20.59,50.48,173.15,368,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000155,*ST川化,化学制品,0,0,2018-10-17,"2018-10-17 19:22:12",4.85,3.32,0.44,14.43,37.44,131.96,281.94,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000156,华数传媒,通信服务,0,0,2018-10-17,"2018-10-17 19:22:17",8.97,7.68,0.33,31.99,75.62,246.31,507.07,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000157,中联重科,专用设备,0,0,2018-10-17,"2018-10-17 19:22:13",3.72,3.21,0.19,13.06,31.04,105.97,228.96,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000158,常山股份,纺织制造,0,0,2018-10-17,"2018-10-17 19:22:14",5.58,4.02,0.49,17.37,44.17,154.85,327.86,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000159,国际实业,基础化学,0,0,2018-10-17,"2018-10-17 19:22:19",4.28,3.46,0.22,14.71,35.17,115.82,234.92,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000166,申万宏源,证券,0,0,2018-10-17,"2018-10-17 19:22:13",4.47,3.9,0.23,15.74,37.35,126.59,258.29,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000301,东方市场,电力,0,0,2018-10-17,"2018-10-17 19:22:14",6.61,5.53,0.3,23.54,55.45,183.23,370.61,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000333,美的集团,白色家电,1,0,2018-09-07,"2018-10-17 19:22:09",43.26,39.96,1.04,163.92,374.87,1241.13,2710.03,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000338,潍柴动力,汽车零部件,1,0,2018-10-17,"2018-10-17 19:22:10",8.64,7.6,0.27,31.51,73.46,234.24,476.33,844,2018-10-17,14:59:51,-0.39,48.39,31106.767195,0.83,7.75,7.92,8.2,8.19,8.07,8.08,3844,186,1.61,14.52,0,0,2.69,2.69,55.38,23.12,"2018-10-17 15:00:33"
000400,许继电气,电气设备,0,0,2018-10-17,"2018-10-17 19:22:14",9.56,8.56,0.31,35.29,81.3,251.96,484.92,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000401,冀东水泥,建筑材料,1,0,2018-10-17,"2018-10-17 19:22:10",10.95,10.06,0.26,42.61,95.66,303.82,637.32,244,2018-10-17,14:59:51,-3.26,20.59,27634.41774,0.92,10.37,10.59,10.63,10.54,10.5,10.78,1244,504,0,0.2,0,0,0.2,0.2,46.03,53.37,"2018-10-17 15:00:10"
000402,金融街,房地产开发,0,0,2018-10-17,"2018-10-17 19:22:12",6.97,5.74,0.43,23.83,57.2,195.26,409.93,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000403,ST生化,生物制品,0,0,2018-10-17,"2018-10-17 19:22:21",25.36,20.51,1.76,86.88,207.75,735.85,1586.23,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000404,华意压缩,白色家电,0,0,2018-10-17,"2018-10-17 19:22:19",4.21,3.56,0.22,14.79,35.19,119.26,248.26,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000407,胜利股份,燃气水务,0,0,2018-10-17,"2018-10-17 19:22:16",5.04,3.67,0.3,16.22,39.59,132.43,267.4,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000408,藏格控股,化学制品,0,0,2018-10-17,"2018-10-17 19:22:13",12.1,10.6,0.44,44.84,103.56,340.92,708.96,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000409,山东地矿,综合,0,0,2018-10-17,"2018-10-17 19:22:19",4.18,3.78,0.09,15.8,36.16,119.83,238.82,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000410,沈阳机床,通用设备,0,0,2018-10-17,"2018-10-17 19:22:12",8.3,6.32,0.41,26.46,64.28,211.57,449.19,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000411,英特集团,医药商业,0,0,2018-10-17,"2018-10-17 19:22:17",13.39,10.67,0.94,44.87,109.14,377.66,804.43,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000413,东旭光电,光学光电子,1,0,2018-10-17,"2018-10-17 19:22:10",5.36,4.45,0.25,19.12,45.23,152.19,324.29,844,2018-10-17,14:59:51,-1.08,48.39,20038.827551,0.73,4.6,4.83,5.06,5.21,5.25,5.51,7844,256,0,2.34,0,0,0,0,67.19,30.47,"2018-10-17 15:00:20"
